0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,,"Gobindopur to
Tinkonia-III Road
(PMGSY Package No.
AS-02-147)","PWD
(Roads)","Tinkonia
Pt-III",Tinkonia,90.65,26.25,"Side berm eroded and
hard crust damaged at
several stretches.
Approx 460.00 m of the
road has been washed
away by the Manas river
from last three to four
years of flood. as per
report received from
PWD, Dated 09.07.2024",,,
,Cachar,1,"(Silchar |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Katigorah
| 1)","Bridge Approach of
RCC Bridge on
Kinnorkhal -
Subodhnagar Road
(Both Sides)","PWD
(Roads)","Harinagar
Part – IV",Harinagar Pt IV,92.51,24.91,"Bridge Approach of RCC
Bridge on Kinnorkhal to
Subodhnagar Road Both
Sides Length 0.200 M As
report received from EE
PWD Barkhola and
Katigorah TR Division on
08.07.2024",,,
,,,(Sonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Charaid
eo",0,"(Mahmora
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sapekhati
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sonari |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Chirang,0,(Bijni | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Darrang,6,"(Patharigh
at | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Dalgaon |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Mangaldo
i | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sipajhar |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Pub-
Mangaldai
| 6)",Roads,"PWD
(Roads)","Ondolajha
r",Ondolajhar to Gorapori,,,"As per report received
from PWD (R)
Ondolajhar to Gorapori
Road damaged at 0.25
km on dated 02-07-2024",,,
,,,,Roads,"PWD
(Roads)","Garapari
Chapori",Gorapori Chapori Road,,,"As per report received
from PWD (R) Gorapori
Chapori Road damaged
at 0.3 km on dated 02-
07-2024",,,
,,,,Roads,"PWD
(Roads)",Baigarmari,Baigarmari to Magurmari,,,"As per report received
from PWD (R)
Baigarmari to
Magurmari road
damaged at 0.3 km on
dated 02-07-2024",,,
,,,,Roads,"PWD
(Roads)","Ondolajha
r",Ondolajhar to Gorapori Road,,,"As per report received
from PWD (R)
Ondolajhar to Gorapori
road damaged at 0.100
km on dated 17-06-2024",,,
,,,,Roads,"PWD
(Roads)","NC
Algachar",Algachar to NH 52,,,"As per report received
from PWD (R) Algachar
to NH 52 road damaged
at 0.300 km on dated
17-06-2024",,,
,,,,Roads,"PWD
(Roads)","Gadhowa
Chapori",Gadhowa Ferryghat Road,,,"As per report received
from PWD (R) Gadhowa
Ferryghat road damaged
at 0.5 km on dated 02-
07-2024",,,
,Dhemaji,1,"(Dhemaji |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Gogamuk
h | 1)","Borola Chariali to
Nalbari","PWD
(Roads)",Uriyamguri,6.900 Km at Uriyamguri,94.38,27.53,"Due to incessant rainfall
erosion of road shoulder
and surface damage
have been occurred at
Ch.5820.00 m.",,,
,,,"(Sissiborga
on | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Jonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Dhubri,6,"(Dhubri |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Gauripur
| 1)","Khudimari Dumardaha
kalahat Road","PWD
(Roads)","Khudimari
pt.I",Khudimari Pt-I,,,"3rd km of Khudimari
Dumardaha kalahat
Bionnachara Road to
Thengmala Bazar at 1st
km side berm damaged
due to flood (dated- 6-7-
24 to 8-7-24)",,,
,,,"(Golakganj
| 4)","SOUTH TOKRERCHARA
TO GOLAKGANJ
RAJUHA KABARSTHA","PWD
(Roads)","Golakganj
Revenue
Town
Block-1","lat- 26.109433, LONG- 89.826544",89.83,26.11,"ROAD SUBMERGED ON
SOUTH TOKRERCHARA
TO GOLAKGANJ RAJUHA
KABARSTHAN AT 1ST
KM.",,,
,,,,"NORTH TOKRERCHARA
PWD ROAD TO NH-31","PWD
(Roads)","North
Tokrerchar
a Pt. I","LAT- 26.109075, LONG- 89.826083",89.83,26.11,"ROAD SUBMERGED ON
NORTH TOKRERCHARA
PWD ROAD TO NH-31
AT 1ST TO 3RD KM",,,
,,,,"UTTAR TOKRERCHARA
CC BLOCK ROAD","PWD
(Roads)","North
Tokrerchar
a Pt. I","LAT- 26.122005, LONG- 89.839236",89.84,26.12,"ROAD SUBMERGED ON
718 NO. LP SCHOOL TO
UTTAR TOKRERCHARA
CC BLOCK ROAD AT 1ST
AND 2ND KM",,,
,,,,"GOLAKGANJ
TAMARHAT ROAD TO
HAZIPARA","PWD
(Roads)","North
Tokrerchar
a Pt. II","LAT- 26.120674, LONG- 89.841436",89.84,26.12,"ROAD SUBMERGED ON
GOLAKGANJ TAMARHAT
ROAD TO HAZIPARA AT
1ST KM.",,,
,,,"(South
Salmara
Part | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Bilasipara
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Athani |
1)",sadhubhasa pt-I,"PWD
(Roads)","Sadhubhas
a Pt-I","bagribari baniamari road to
Sadhubhasha Pt-I Road",90.12,26.18,"bagribari baniamari
road to Sadhubhasha Pt-
I Road at 1st, 2nd and
3rd km on dated 05-07-
2024 under athani
revenue circle",,,
,,,"(Chapar |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Agamoni
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Dibrugar
h",0,"(Moran |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Naharkati
a | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Chabua |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Dibrugarh
West | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Tingkhon
g | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Dibrugarh
East | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Tengakha
t | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Goalpar
a",0,(Matia | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Lakhipur |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Balijana |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Rongjuli |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Golagha
t",0,"(Khumtai |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Bokakhat
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Dergaon |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Hailakan
di",0,"(Hailakand
i | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Algapur |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Katlicherr
a | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Lala | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Hojai,0,"(Doboka |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Jorhat,0,"(Jorhat
East | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Teok | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Jorhat
West | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Kamrup,0,"(Kamalpur
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Chamaria
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(North
Ghy | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Nagarber
a | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Rangia |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Hajo | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Palashbari
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Goroimari
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Kamrup
(M)",0,"(Chandrap
ur | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sonapur |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Azara | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Karbi
Anglong
West",0,"(Donkamo
kam | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Karimga
nj",60,"(Patherkan
di | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Badarpur
| 1)","NH 37 to Chapra LP
Road","PWD
(Roads)","Badarpur
Town
Chapra",Near Shah Badaruddin HS School,92.55,24.87,"As per the report
received from the AEE,
PWRD Karimganj North",,,
,,,,,,,,,,"TR Sub Division, Dated
08-07-2024, surface
damage is reported at
the said road from
chainage 0m to 500m
with total affected
length of 500m",,,
,,,"(Karimganj
| 25)",BIKAMCHAND ROAD,"PWD
(Roads)","Karimganj
Town Part-
V",Karimganj Town Pt V,92.37,24.87,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.7 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"Fakirabazar
Nilambazar Road","PWD
(Roads)",Jatua,jatua,92.28,24.86,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.9 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"MODON MOHON
ROAD ( EAST).","PWD
(Roads)","Karimgang
Town Part-
II",MODON MOHON ROAD ( EAST).,92.37,24.87,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.9 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"SETTLEMENT LINK
ROAD","PWD
(Roads)","Karimganj
Town Part
-I",SETTLEMENT,92.35,24.87,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.5 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"ROY NAGAR/ WATIR
ALI ROAD","PWD
(Roads)","Karimganj
Town Part-
V",ROY NAGAR,92.37,24.87,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.8 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"MODON MOHON
ROAD ( WEST).","PWD
(Roads)","Karimgang
Town Part-
II",MODON MOHON ROAD,92.37,24.87,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.6 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"BONOMALI
BHOGICHOGI ROAD.","PWD
(Roads)",Banamali,Banomali,92.36,24.68,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.5 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,BROJENDRA ROAD,"PWD
(Roads)","Karimganj
Town
Khalachara",Khalachara,92.36,24.87,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.6 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj",,,
,,,,,,,,,,"North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,LAKHICHARAN ROAD,"PWD
(Roads)","Karimganj
Town Part
-I",LAKHICHARAN,92.3,24.87,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.6 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"NH 37 TO
MUBARAKPUR MOSJID
ROAD.","PWD
(Roads)","Karimganj
Town
Mobarakp
ur",Mobarakpur,92.39,24.85,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.8 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,L.C Ro to Ranigram,"PWD
(Roads)","Ranigram
Part-I",Ranigram,92.34,24.78,"Surface and soulder
damaged on 28.06.2024
Affected Length 9 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"Construction of HN-
151 to Botorashi road","PWD
(Roads)","Karimganj
Town
Batarashi",Batarashi,92.36,24.62,"Surface and soulder
damaged on 28.06.2024
Affected Length .6 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"K.L Road to
Sutarkandhi","PWD
(Roads)",Sutarkandi,sutarkandi,92.25,24.88,"Surface and soulder
damaged on 28.06.2024
Affected Length .8 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"Hamindpur Village
Road","PWD
(Roads)","Hamindap
ur",Hamindpu,92.26,24.87,"Surface and soulder
damaged on 28.06.2024
Affected Length .4 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"LONGAI CHANDKANI
ROAD.","PWD
(Roads)","Karimgang
Town Part-
II",Longai,92.33,24.79,"Surface and soulder
damaged on 28.06.2024
Affected Length.1.9 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"F.N road to Krishnagar
Part-1.","PWD
(Roads)","Krishnagar
Part-I",Krisgnanagar,92.33,24.77,"Surface and soulder
damaged on 28.06.2024
Affected Length 1.1 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"Faakirabazar
(saandesh) to","PWD
(Roads)",Sutarkandi,"Faakirabazar (saandesh) to Lakhibazar
via Nayabazar Sutarkanddhi",92.3,24.89,"Surface and soulder
damaged on 28.06.2024",,,
,,,,"Lakhibazar via
Nayabazar
Sutarkanddhi.(As-13-
209)",,,,,,"Affected Length.1.8 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"PWRD APPROACH
ROAD AT
SUBHASHNAGAR,
KARIMGANJ.","PWD
(Roads)","Karimganj
Town Part-
V",SUBHASHNAGAR,92.37,24.86,"Surface and soulder
damaged on 28.06.2024
Affected Length.0.4 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,Panighat Village Road,"PWD
(Roads)","Kesharkap
on Part-II",panighat,92.3,24.89,"Hardcrust and Shoulder
Damaged
on 28.06.2024
Affected Length .6 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"Serulbag Marera
Village road","PWD
(Roads)","Marera
Part-I",marera,92.28,24.9,"Hardcrust and Shoulder
Damaged
on 28.06.2024
Affected Length .7 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"DIVISIONAL CAMPUS
OF O/o THE EXECUTIVE
ENGINEER,
KARIMGANJ NORTH
and KARIMGANJ
SOUTH TERRITORIAL
ROAD DIVISION.","PWD
(Roads)","Karimgang
Town Part-
II",Karimganj,92.37,24.86,"Front Yard, Office Floor
and Side Drain damaged
on 28.06.2024
Affected Length approx
50 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,T02 to Chandanpur,"PWD
(Roads)","Chandanp
ur",Chandanpur,92.31,24.86,"Surface and soulder
damaged on 28.06.2024
Affected Length 1.0 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"FN ROAD TO PRABHAT
HIZIM ANGURA (As-13-
170)","PWD
(Roads)",Amtoli,Amtoli,92.33,24.76,"Surface and soulder
damaged on 28.06.2024
Affected Length 1.2 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,,"F.N road to
Nandigram.","PWD
(Roads)","Barpurahu
riya Part-I",Barpurahuria,92.32,24.77,"Surface and soulder
damaged on 28.06.2024
Affected Length .9 KM
The damaged report
submitted by Executive
Eng .PWRD Karimganj
North Territorial Road
Sub-Division.on 8.9.24",,,
,,,"(Nilambaz
ar | 34)","Fakua Binodini Road,","PWD
(Roads)",Eral Pt-10,"Binodini, Chandkhani, Ghuradhap,
Kaliganj, Khagail, Lamabahadurpur,
Kamargram, Guaspur, Eral Pt-I,",92.39,24.64,"The Assistant Executive
Engineer, PWRD,
Karimganj South TR Sub-",,,
,,,,,,,"Cheragi, kaliganj, Abdullahpur,
Bahadurpur, Nathupur Pt-II,
Bacharbond, Nayagram, Keutkuna,
Mouzkorni Pt-I, Sunatula, Balia,
Rampasa, Nayagram, Baraigram,
Roghurtook, Nilambazar, Bandarkuna,
Kayasthagram, Khangter, Mouzkorni
Pt-II, Duttapur, Hizim Pt-III",,,"Division, Nilambazar
reported vide letter No.
No-KSTRSD/F-4/101 -A,
Dtd- 9/07/2024 that the
following roads has
been damaged due to
flood 2024.
1. Longai to Chandkani
Road
2. Ghuramara to
Ghurardhap (PMGSY
Pkg. AS13-325)
3. Chorgola Kaliganj
Road to Brahmanshasan
Pt – I
4. Kaliganj Khagail Road
5. Gandhai
Lamabahadurpur Road
6. P. K. Road to
Kamargram (Package
No.AS-13-239)
7. Gauspur to Gauspur
8. Eraligool PWD Road
to Barcherra (AS-13-
194)
9. Cheragi Fakua PWD
Road to Baidyanathpur
10. Poamara Kaliganj
Road to Umarpur Pt. - I
via Tingori (PMGSY Pag.
AS 13-229)
11. Nilambazar to
Abdullapur (PMGSY
Pkg.AS .13-326)
12. Bahdurpur to
Thamua and K. K. Road
to Fatepur (PMGSY
AS13-31)
13. Chorgula Kaliganj
Road to Nathupur pt-II
(PMGSY Pkg.AS13-226)
14. K. K. Road to
Basarbond (PMGSY Pkg.
AS-13-199)
15. Fakirabazar to
Nilambazar Road
16. Nilambazar
Keotkuna Road
17. K.K. Road to
Mouzkorni Pt.-I (PMGSY
Pkg.as-13-140)
18. Kanaibazar to
Sonatola Road. Slab
culver 7/1 damaged
19. Balia to West Balia
(PMGSY Pkg. AS 13-257)
.
20. NH – 8 to Rampasa
(PMGSY AS 13 -173)
(Ch.0.50km to 2.30km.
21.NH – 37 to Umarpur
Pt. – II via Nayagram
Nalua (PMGSY AS 13-
229).
22. NH – 37 to Umarpur
via Nayagram Nalua(AS
13-175)
23. Baraigram",,,
,,,,,,,,,,"Pecharpar Road
24. Kanaibazr NH-44
Roghurtuk Bilbari Road
Pt.-I
25.Balia Kayasthagram
to Hizim Pt-III
26. Nilambazar Jatrapur
to Halghat Road ,
(PMGSY Pkg. AS-13-213)
27. NH-151 to
Borpurahuria pt. – II
(PMGSY Pkg. AS-13-222)
28. NH -44 to Uttar
Bandarkuna PMGSY Pkg.
AS13-236) .
29. Balia Kayasthagram
Road to Patharia Block,
(PMGSY Pkg. AS-13-288)
30. KC Road to Khangter
31. K.K Road to
Mouzkarani Pt-II (PKG
No.As-13-275)
32. Barigram to
Pecharpar via Duttapur
(PKG No.As-13-346)
33. Balia Kayasthagram
Road to Hizim part-III,
(PMGSY Pkg. AS-13-205)",,,
,"Kokrajh
ar",0,"(Kokrajhar
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Dotma |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Bagribari
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Lakhimp
ur",0,"(Subansiri
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Bihpuria |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Kadam |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(North
Lakhimpur
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Narayanp
ur | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Majuli,1,"(Ujani
Majuli | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Majuli |
1)",NLK road,"PWD
(Roads)","ManikaPat
har",Kharjanpar,94.17,26.99,"Seepage of water at toe
of road embankment is
being occured on NLK
road at ch 10300 m. on
07/07/2024",,,
,"Morigao
n",3,"(Morigaon
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Bhuragao
n | 3)","Kapoujari Japori Rd.
Fully submerged L
2.80Km","PWD
(Roads)",Japarigaon,Japari,92.17,26.29,,,,
,,,,"ubmerged fully from
2.00km chainage Road
Name- Taptola chenia
PKG no -
Laharighat/SIG/01
Length 8.00KM for
Taptola to Chenia","PWD
(Roads)",Taptala,Taptola,92.18,26.32,,,,
,,,,"Submerged betani
baralimari bazaar road
AS17/151 Ch. 0.00m to
550.00m","PWD
(Roads)","Baralimari
Gaon",Baralimari,92.17,26.34,,,,
,,,"(Laharigha
t | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Mayong |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Nagaon,2,"(Samaguri
| 1)","kanuamari Bow bazar
bridge to nama Basti
road",P&RD,"Kanuwama
ri","kanuamari Bow bazar bridge to nama
Basti",,,"500m road under flood
water from kanuamari
Bow bazar bridge to
nama Basti",,,
,,,(Dhing | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Kampur |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Kaliabor |
1)","Repairing of Road
cutting on NKS Road at
Ch 3rd KM by filling
earth and GSB","PWD
(Roads)","Jakhalaban
dha Town",Jakhalabandha,,,"Repairing of Road
cutting on NKS Road at
Ch 3rd KM by filling
earth and GSB report
submitted by Kaliabor
and Samaguri Territorial
Road Division.",,,
,,,(Raha | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Nagaon |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Nalbari,0,"(Barkhetri
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Sivasaga
r",0,"(Sivsagar |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Demow |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sonari RC
part | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Nazira |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Sonitpur,0,"(Tezpur |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Thelamar
a | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Dhekiajuli
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"South
Salmara",5,"(Mankach
ar | 5)","Const. of CC block road
from Molakhawa GP
Office to Fajal House",P&RD,"Molakhow
a",Molakhawa,,,"Molakhawa GP Office to
Fajal House CC block
road has partially
damaged due to flood
on 08-07-2024.",,,
,,,,"Const. of CC block road
from kader Hussain to
Tinali CC block.",P&RD,"Molakhow
a",Molakhawa,,,"kader Hussain to Tinali
CC block road has
partially damaged due
to flood on 08-07-2027",,,
,,,,"Const. of CC block road
from Kalam House to
Fazal House.",P&RD,"Molakhow
a",Molakhawa,,,"Kalam House to Fazal
House CC block road has
partially damaged on
08-07-2024",,,
,,,,"Fattapara to Bow Bazar
road",P&RD,Fattapara,Fattapara,,,"Const. of Earthen from
Fattapara Bazar to Bow
Bazar road has damaged
due to flood on 08-07-
2024.",,,
,,,,"Bow Bazar to S ALi HS
School road",P&RD,Fattapara,Fattapara,,,"Const. of bundh with
sand gravelling from
Bow Bazar to S. Ali HS
School road has
damaged due to flood
on 08-07-2024.",,,
,,,"(South
Salmara |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Tinsukia,0,"(Tinsukia |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Margherit
a | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sadiya |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Udalguri,0,"(Khairabari
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Total,94,,,,,,,,,,,
"Infrastruc
ture
Damaged
- Bridge",District,Number,Revenue,Bridge Name,Departm,Village,Location,Longitu,Latitude,Remarks,,,
,,,Circle,,ent,,,de,,,,,
,Barpeta,1,"(Baghbar |
1)",RCC Br No.3/1,"PWD
(Roads)",kapoha,Kapoha to Medhirtary road on L076,90.95,26.29,"As reported by PWD
roads dept on 08/07/24
one Br approach
damaged at BR No.3/1
on L076 Kapoha to
Medhirtary road -
PMGSY-Pkg No-AS-01-
213. Approach damaged
length-30.00M, Location
coordinates- 26.290865,
90.95408",,,
,,,"(Barpeta |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Chenga |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Kalgachia
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Biswana
th",0,"(Halem |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Bongaig
aon",0,"(Srijangra
m | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Cachar,0,"(Silchar |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Katigorah
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Sonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,"Charaid
eo",0,"(Mahmora
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sapekhati
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sonari |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Chirang,0,(Bijni | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Darrang,0,"(Patharigh
at | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Dalgaon |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Mangaldo
i | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sipajhar |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Pub-
Mangaldai
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Dhemaji,0,"(Dhemaji |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Gogamuk
h | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Sissiborga
on | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Jonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
