object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,male-camp,female-camp,children-camp,total-house-fully-damaged,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,total-expenditure-value,sdrf-expenditure-value,immediate-measures-expenditure-value,others-expenditure-value,repair-and-restoration-expenditure-value,relief-camps,relief-centers,relief-inmates,relief-camp-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-326-00246,UDALGURI,569,2023_10,17058112.0,17058112.0,17058112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17058112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.17,88.79,0.408312,-0.097102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,13747.0,23017.0,257215.0,0.454526,14.323363,0.0,58.110512,21.066285,2.420952,0.0,3.624361,500,1,21736.0,7.0,146348.0,77.039547,126.0,85.0,Udalguri,UDALGURI,18-326,21173.19713,7.4,2.0,3.51,17.15,51775.0,1426.143256,0.000478,2,1,-0.433613,4,2023-2024,5,0.724323,169475209.0,0.0,0.0,219665097.0,0.0,17058112.0,0.314542,2,0.0,244.122334
18-309-00157,TINSUKIA,1132,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.22,224.09,0.64784,-0.251504,0.0,0.0,0.0,0.0,0.0,132.608088,132.14,133.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,19842.0,35212.0,373804.0,1.964323,65.780551,0.017989,16.726182,10.678174,0.243339,0.0,4.589441,536,34,28864.0,10.0,377177.0,76.411066,172.0,87.0,Margherita,TINSUKIA,18-309,15591.31,9.3,2.0,5.85,21.68,94062.0,3972.460508,0.000484,3,1,-0.322954,5,2023-2024,4,0.818351,0.0,0.0,0.0,67085200.0,0.0,0.0,0.308225,2,0.0,347.314717
18-316-00188,CACHAR,754,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,44.99,0.612045,-0.116241,0.0,0.0,0.0,0.0,0.0,15.942338,12.79,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,21705.0,36050.0,493004.0,2.146216,58.741963,0.048435,26.390703,10.127821,0.063593,0.0,2.481269,680,37,30141.0,8.0,155735.0,76.130744,60.0,88.0,Lakhipur,CACHAR,18-316,19055.47,10.6,2.0,4.29,21.17,66953.0,2606.61951,0.000504,3,1,-1.38929,5,2023-2024,4,0.796661,0.0,0.0,0.0,0.0,0.0,0.0,0.308225,2,0.0,462.988551
18-316-00187,CACHAR,1000,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,76.95,0.64428,-0.134019,0.0,0.0,0.0,0.0,0.0,19.042231,12.73,22.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,19052.0,32037.0,373463.0,1.74956,68.659592,0.153144,20.642336,7.531816,0.004171,0.0,1.259381,699,38,0.0,0.0,168145.0,73.842763,113.0,88.0,Sonai,CACHAR,18-316,13611.22,7.0,2.0,1.76,9.74,82639.0,2910.853119,0.000456,3,1,-1.450903,5,2023-2024,4,0.801146,0.0,0.0,0.0,24543000.0,0.0,0.0,0.308225,2,0.0,350.725538
18-305-00131,NAGAON,342,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.15,46.56,0.652475,-0.247012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,19020.0,35860.0,394292.0,0.809736,22.295417,0.026207,51.894376,21.925193,0.0,0.0,3.049071,363,26,26633.0,4.0,185471.0,77.083089,85.0,88.0,Samaguri,NAGAON,18-305,9857.235,10.4,2.0,7.39,21.99,57721.0,2959.775162,0.000553,3,1,-0.551753,5,2023-2024,4,0.832522,0.0,0.0,0.0,0.0,0.0,0.0,0.308225,2,0.0,370.286411
18-326-00268,UDALGURI,192,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13,23.73,0.521027,-0.147927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1788.0,2905.0,73782.0,0.38286,8.698988,0.0,65.502784,25.358334,0.0,0.0,0.057034,224,3,15066.0,5.0,143060.0,78.226837,73.0,86.0,Kalaigaon (Pt),UDALGURI,18-326,14891.864,8.3,3.0,2.08,8.58,29795.0,3479.742455,0.00073,1,2,0.025683,5,2023-2024,2,0.922721,0.0,0.0,0.0,82213610.6,0.0,0.0,0.304021,2,0.0,70.026375
18-302-00119,GOALPARA,277,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,62.46,0.605859,-0.134306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,6242.0,13952.0,145203.0,1.020533,26.279151,0.0,47.322488,24.784963,0.003361,0.0,0.589503,268,20,15952.0,5.0,185084.0,78.764457,51.0,87.0,Rangjuli,GOALPARA,18-302,5192.88,9.7,2.0,10.41,26.22,21753.0,6209.230552,0.000563,1,2,0.167138,5,2023-2024,2,0.906489,0.0,0.0,0.0,0.0,0.0,0.0,0.304021,2,0.0,136.362639
18-760-00280,MAJULI,322,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.2,57.26,0.353962,-0.10654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,3016.0,3637.0,59295.0,7.887893,5.493136,0.230866,50.003117,10.655961,13.872829,0.0,11.856199,382,12,0.0,0.0,33933.0,95.930033,87.0,82.0,Ujani Majuli,MAJULI,18-760,5732.95,9.3,3.0,2.09,28.36,17201.0,1762.032406,0.000622,1,2,0.039692,5,2023-2024,2,0.93288,0.0,0.0,0.0,0.0,0.0,0.0,0.304021,2,0.0,55.684956
18-325-00237,DARRANG,53,2023_10,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,8.69,0.364177,-0.093318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,907.0,1810.0,17933.0,2.02223,5.469448,0.0,64.064488,28.443835,0.0,0.0,0.0,77,7,0.0,0.0,57706.0,78.461945,65.0,86.0,Khoirabari (Pt),DARRANG,18-325,5537.002,8.2,2.0,1.15,5.16,9406.0,1341.091838,0.00069,1,2,0.090208,5,2023-2024,2,0.960077,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.304021,2,0.0,16.841189
18-325-00238,DARRANG,176,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,25.69,0.487825,-0.137177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,2361.0,4574.0,86135.0,1.404092,6.118995,0.0,63.910582,28.564843,0.0,0.0,0.001489,295,21,0.0,0.0,111540.0,77.560038,59.0,86.0,Pathorighat (Pt),DARRANG,18-325,8739.31,8.8,2.0,2.54,8.95,28493.0,1431.267843,0.000702,1,2,0.048587,5,2023-2024,2,0.910554,0.0,0.0,0.0,0.0,0.0,0.0,0.304021,2,0.0,80.890863
18-308-00148,DHEMAJI,9,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,2.08,0.617218,-0.139273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,73.0,139.0,3152.0,1.935619,13.022543,0.0,67.39314,17.175895,0.346548,0.0,0.126255,12,1,0.0,0.0,1318.0,78.025157,97.0,87.0,Dhakuakhana (Pt-II),DHEMAJI,18-308,230.76,3.0,2.0,0.0,22.43,535.0,570.261462,0.000651,1,2,0.179944,5,2023-2024,2,0.949308,0.0,0.0,0.0,0.0,0.0,0.0,0.304021,2,0.0,2.928636
18-755-00279,CHARAIDEO,385,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,88.1,0.628413,-0.246206,0.0,0.0,0.0,0.0,0.0,99.641761,98.34,101.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,4699.0,6109.0,199603.0,1.286892,39.413409,0.13847,37.950074,18.112104,0.0,0.0,3.099051,334,24,40471.0,10.0,178766.0,76.402451,109.0,85.0,Sonari,CHARAIDEO,18-755,4235.76,9.2,2.0,6.98,8.54,40435.0,2682.662956,0.000562,1,2,0.181276,5,2023-2024,2,0.962762,0.0,0.0,0.0,429277.38,0.0,0.0,0.304021,2,0.0,185.458314
18-312-00171,JORHAT,437,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.25,99.86,0.564108,-0.085158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,10347.0,11575.0,159200.0,0.240714,61.313606,0.0,24.946125,11.356248,0.0,0.0,2.143306,245,9,23222.0,8.0,89095.0,76.009175,150.0,87.0,Mariani,JORHAT,18-312,2791.1,11.6,2.0,5.8,6.46,13725.0,6370.976833,0.000469,1,2,-0.058094,5,2023-2024,2,0.916113,0.0,0.0,0.0,0.0,0.0,0.0,0.304021,2,0.0,149.507463
18-816-00261,TAMULPUR,549,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.08,41.7,0.562813,-0.123813,0.0,0.0,0.0,0.0,0.0,152.561541,142.72,162.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,14658.0,20904.0,299817.0,1.201762,11.950867,0.001257,56.82192,22.204456,4.028619,0.0,3.791119,501,31,0.0,0.0,179411.0,77.185903,100.0,86.0,Tamulpur,TAMULPUR,18-816,22831.496664,9.5,2.0,3.41,16.02,64625.0,914.896803,0.000531,2,1,-1.018661,3,2023-2024,5,0.771187,315754101.0,0.0,0.0,224944978.0,0.0,0.0,0.301203,2,0.0,284.555822
18-304-00127,MORIGAON,233,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,33.86,0.173062,-0.089928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,5259.0,10943.0,281477.0,12.832236,0.30386,0.0,48.394582,21.302192,14.787255,0.0,2.379874,482,25,1958.0,1.0,75580.0,108.534873,56.0,79.0,Laharighat,MORIGAON,18-304,10058.25,5.8,2.0,3.01,19.06,72548.0,3848.30527,0.000662,2,1,-0.141206,5,2023-2024,4,0.835943,0.0,0.0,0.0,0.0,0.0,0.0,0.291606,2,0.0,267.149358
18-326-00245,UDALGURI,626,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,69.93,0.137785,-0.092193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,11363.0,19022.0,254769.0,0.255014,30.405725,0.0,41.299627,19.422702,4.672066,0.0,3.944866,435,1,15133.0,5.0,117781.0,76.231152,156.0,86.0,Harisinga,UDALGURI,18-326,13363.1917,8.6,2.0,10.8,14.81,46268.0,1387.996151,0.000388,2,1,-1.285426,5,2023-2024,4,0.825314,0.0,0.0,0.0,0.0,0.0,0.0,0.291606,2,0.0,241.800839
18-313-00177,GOLAGHAT,900,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.15,124.5,0.435694,0.005601,0.0,0.0,0.0,0.0,0.0,110.815832,92.17,129.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12795.0,18873.0,261729.0,1.56222,18.921112,0.003642,52.173285,24.769084,0.010249,0.0,2.560408,607,39,43912.0,15.0,349416.0,77.231662,130.0,83.0,Sarupathar,GOLAGHAT,18-313,19931.593,7.2,2.0,3.22,22.87,53923.0,2606.38889,0.000547,2,1,-0.38536,5,2023-2024,4,0.791111,0.0,0.0,0.0,0.0,0.0,0.0,0.291606,2,0.0,245.794213
18-757-00252,HOJAI,265,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,30.26,0.391052,0.016866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,8919.0,16924.0,328763.0,2.919052,10.021536,0.078895,62.223345,23.714826,0.314397,0.0,0.727951,319,19,22062.0,6.0,160765.0,77.716102,69.0,87.0,Hojai,HOJAI,18-757,16564.98,9.5,3.0,8.86,20.9,54396.0,4140.427161,0.000681,2,1,-0.372722,5,2023-2024,4,0.836645,772926.0,0.0,0.0,772926.0,0.0,0.0,0.291606,2,0.0,308.746998
18-304-00129,MORIGAON,184,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,22.81,0.478731,-0.228375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,8665.0,17878.0,205859.0,9.23409,2.883786,0.825434,66.949542,19.803946,0.0,0.0,0.303202,335,22,0.0,0.0,74964.0,82.906174,59.0,83.0,Mikirbheta,MORIGAON,18-304,5683.8023,8.9,2.0,5.25,11.54,42459.0,2181.911704,0.000611,2,1,-0.424607,5,2023-2024,4,0.833309,0.0,0.0,0.0,0.0,0.0,0.0,0.291606,2,0.0,195.380439
18-317-00193,KARIMGANJ,575,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.11,55.86,0.56009,-0.223082,0.0,0.0,0.0,0.0,0.0,14.335516,13.91,15.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,20391.0,39260.0,351092.0,3.787714,48.737407,0.01578,31.144661,14.273969,0.00063,0.0,2.03984,836,30,21431.0,7.0,116991.0,80.732143,54.0,87.0,RamkrishnaNagar,KARIMGANJ,18-317,9473.47,7.5,2.0,2.25,19.3,45665.0,9310.758028,0.000442,2,1,-1.128102,5,2023-2024,4,0.83081,0.0,0.0,0.0,0.0,0.0,0.0,0.291606,2,0.0,329.716546
18-759-00255,WEST KARBI ANGLONG,3073,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.15,407.26,0.550427,-0.205404,0.0,0.0,0.0,0.0,0.0,407.129531,66.25,749.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,24839.0,55356.0,368151.0,0.690619,81.478894,0.012798,8.845669,3.855844,0.046099,0.0,5.070078,925,25,0.0,0.0,457481.0,74.589077,483.0,89.0,Donka,WEST KARBI ANGLONG,18-759,48488.349,5.8,2.0,0.24,28.84,52339.0,4989.532823,0.000439,2,1,-0.913023,5,2023-2024,4,0.80514,0.0,30000.0,0.0,30367798.0,0.0,0.0,0.291606,2,0.0,342.062312
18-816-00236,TAMULPUR,4,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.76,0.498988,-0.157168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,178.0,355.0,6634.0,0.094587,12.269049,0.0,59.617446,28.018917,0.0,0.0,0.0,5,1,0.0,0.0,4655.0,78.461538,61.0,85.0,Pathorighat (Pt),TAMULPUR,18-816,14203.115555,20.0,3.0,18.73,6.3,6799.0,2167.262825,0.000694,1,2,-0.122857,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286459,2,0.0,6.163888
18-326-00242,UDALGURI,2,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3,0.443301,-0.170432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,1.0,154.0,0.0,0.942049,0.0,78.462114,20.595837,0.0,0.0,0.0,5,1,0.0,0.0,1781.0,77.372093,61.0,87.0,0,0,0,10337.146261,8.3,2.0,3.07,15.96,0.0,1504.130835,0.000719,1,2,-0.034211,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286459,2,0.0,0.146161
18-323-00223,NALBARI,149,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.14,18.45,0.550441,-0.14149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2349.0,2704.0,113009.0,9.445419,8.142425,0.81812,57.832932,23.361657,0.0,0.0,0.399446,310,35,0.0,0.0,49179.0,77.996253,45.0,83.0,PachimNalbari,NALBARI,18-323,5785.0,10.1,2.0,11.76,9.94,38551.0,3954.677311,0.000663,1,2,0.206763,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286459,2,0.0,105.000719
18-300-00105,KOKRAJHAR,281,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,56.25,0.754577,-0.271814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,3365.0,8474.0,113277.0,0.758823,67.730559,0.002758,16.829911,6.3351,0.145777,0.0,8.197072,236,12,27826.0,29.0,79080.0,77.143709,46.0,85.0,Bagribari (Pt),KOKRAJHAR,18-300,554.41709,9.0,2.0,0.0,27.94,10601.0,6823.791423,0.000538,1,2,-0.140538,5,2023-2024,1,1.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.286459,2,0.0,105.249728
18-300-00108,KOKRAJHAR,101,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.18,16.43,0.653134,-0.18046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,5707.0,14143.0,117986.0,5.238558,63.139201,2.76107,18.192927,8.958095,0.096704,0.0,1.613444,52,7,0.0,0.0,44789.0,81.843321,92.0,86.0,Chapar (Pt),KOKRAJHAR,18-300,228.37,18.5,3.0,16.36,8.71,8962.0,4631.181323,0.000518,1,2,-0.101994,5,2023-2024,1,1.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.286459,2,0.0,109.625029
18-313-00174,GOLAGHAT,323,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.21,60.58,0.432614,0.000578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,8659.0,12308.0,154960.0,1.674544,13.805249,0.009764,45.89416,33.68441,1.442009,0.0,3.489863,422,30,16744.0,4.0,175787.0,78.460597,87.0,87.0,Dergaon,GOLAGHAT,18-313,11232.05,9.9,3.0,17.73,16.99,41347.0,5620.560546,0.000616,1,2,0.092473,5,2023-2024,1,0.985628,0.0,0.0,0.0,0.0,0.0,0.0,0.286459,2,0.0,145.525606
18-316-00185,CACHAR,838,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,67.72,0.555457,-0.125146,0.0,0.0,0.0,0.0,0.0,11.76772,8.85,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,44828.0,75251.0,751393.0,6.829987,40.750958,0.421523,30.502097,17.450731,0.123411,0.0,3.921292,1064,71,42280.0,18.0,394329.0,79.712572,68.0,87.0,Silchar,CACHAR,18-316,20596.63,10.1,3.0,8.53,10.35,182028.0,3479.873117,0.000509,5,1,-1.244466,2,2023-2024,3,0.843378,411602372.24,0.0,0.0,17169558.0,13119987.24,31649400.0,0.286163,2,0.0,705.646113
18-324-00233,BAKSA,292,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13,35.25,0.61821,-0.158775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3530.0,5027.0,105538.0,0.813415,35.229317,0.018252,43.80966,15.054425,0.252569,0.0,4.822361,257,23,0.0,0.0,118337.0,75.920847,81.0,86.0,Jalah (Pt),BAKSA,18-324,10554.42,7.2,2.0,0.16,7.92,20715.0,855.429803,0.000524,1,1,-0.67113,5,2023-2024,4,0.810778,0.0,0.0,0.0,0.0,0.0,0.0,0.282031,2,0.0,100.165942
18-324-00231,BAKSA,460,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.18,73.42,0.656109,-0.198148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,5365.0,7607.0,172115.0,3.545626,49.730617,0.001674,14.894642,9.521115,3.295756,0.0,19.010571,167,14,0.0,0.0,30637.0,78.622717,70.0,85.0,Barnagar (Pt),BAKSA,18-324,5425.35,7.8,3.0,2.35,16.64,26053.0,784.883997,0.0005,1,1,-0.568087,5,2023-2024,4,0.79995,0.0,0.0,0.0,0.0,0.0,0.0,0.282031,2,0.0,163.354064
