object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,population-affected-total,crop-area,male-camp,female-camp,children-camp,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,relief-camps,relief-centers,relief-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,net-sown-area-in-hac,avg-electricity,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-323-00230,NALBARI,19,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,446,477,11140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,1,0,0,18761,77.19,50,85,Baganpara (Pt),NALBARI,106.0,6.0,0.0,55.45,101,933.99,0.0,1,3,0.11,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,10.35
18-323-00223,NALBARI,149,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.55,-0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,2520,2747,114717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,35,0,0,49179,78.0,45,83,PachimNalbari,NALBARI,5785.0,10.1,11.76,9.94,38551,3954.68,0.0,1,3,0.08,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,106.59
18-323-00226,NALBARI,128,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.55,-0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,6296,6576,174971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,19,9708,3,97059,78.79,51,85,Nalbari,NALBARI,6510.46,12.2,21.37,15.94,42167,2259.64,0.0,1,3,0.12,5,2025-2026,1,1.0,2767950.0,0.0,0.0,0.0,0.0,2767950.0,0.43,2,0,162.57
18-323-00225,NALBARI,82,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.56,-0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,7212,7772,145270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,21,0,0,38983,77.9,50,85,Barbhag,NALBARI,2233.77,14.3,12.87,9.57,36827,1423.5,0.0,1,3,0.13,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,134.98
18-321-00214,KAMRUP,140,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.47,-0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,12755,17650,128400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,16,0,0,54014,92.01,41,83,Chamaria,KAMRUP,1176.93,8.9,0.01,17.29,21723,2098.25,0.0,1,3,0.14,5,2025-2026,1,1.0,0.0,329076.92,0.0,0.0,0.0,0.0,0.43,2,0,119.3
18-321-00218,KAMRUP,56,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.52,-0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,1859,2521,52159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,2,0,0,61266,76.92,58,86,Jalah (Pt),KAMRUP,637.28,11.9,2.83,6.27,8212,3361.96,0.0,1,3,0.11,5,2025-2026,1,1.0,0.0,329076.92,0.0,0.0,0.0,0.0,0.43,2,0,48.46
18-799-00265,BAJALI,262,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.53,-0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,6540,11475,172334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,38,16089,6,257978,78.12,44,85,Sarupeta (Pt),BAJALI,11615.97,7.4,0.7,14.04,36680,1218.41,0.0,1,3,0.07,5,2025-2026,1,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,161.84
18-303-00121,BARPETA,513,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.33,-0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,21124,40165,348683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611,43,0,0,40648,123.01,37,70,Baghbor,BARPETA,14991.58,3.9,0.13,17.13,76764,458.19,0.0,3,2,0.0,5,2025-2026,5,0.77,0.0,66578.5,0.0,0.0,0.0,0.0,0.43,2,0,327.45
18-301-00274,DHUBRI,77,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,-0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,653,1121,24595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,1,0,0,41961,97.34,37,81,Gossaigaon (Pt),DHUBRI,5013.22,6.7,1.02,5.82,20470,2404.52,0.0,1,3,0.09,4,2025-2026,1,1.0,0.0,1028571.43,0.0,0.0,0.0,0.0,0.42,2,0,23.1
18-305-00136,NAGAON,375,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14,0.54,-0.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,17662,31654,290033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,34,13184,6,139906,84.09,64,87,Kampur,NAGAON,11035.26,8.4,0.12,32.43,67901,1466.82,0.0,2,2,-0.1,5,2025-2026,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.41,2,0,272.37
18-304-00126,MORIGAON,219,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.23,-0.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,6262,12178,129023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,9,0,0,64112,133.8,54,75,Bhuragaon,MORIGAON,5449.02,3.8,0.71,18.36,33201,2416.17,0.0,1,2,-0.07,5,2025-2026,5,0.78,0.0,190000.0,0.0,0.0,0.0,0.0,0.4,2,0,122.46
18-307-00147,LAKHIMPUR,280,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.62,-0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,5005,8401,109162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,10,0,0,65288,79.5,90,86,Subansiri (Pt-I),LAKHIMPUR,6400.51,6.5,1.04,22.04,18915,1185.02,0.0,1,2,-0.04,5,2025-2026,5,0.78,0.0,186857.14,0.0,0.0,0.0,0.0,0.4,2,0,103.61
18-307-00143,LAKHIMPUR,330,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.52,-0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,10137,16936,166060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,13,14103,3,80243,80.29,108,84,Naobaicha,LAKHIMPUR,11977.52,7.8,1.17,10.63,30468,1929.47,0.0,1,2,-0.21,5,2025-2026,5,0.73,0.0,186857.14,0.0,0.0,0.0,0.0,0.4,2,0,157.61
18-313-00175,GOLAGHAT,658,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.48,-0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,27382,36986,418273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677,46,43929,19,402689,78.13,103,86,Golaghat,GOLAGHAT,49220.06,9.6,5.48,16.06,74178,7279.67,0.0,3,2,-0.2,4,2025-2026,4,0.8,21337330.0,0.0,0.0,0.0,0.0,21337330.0,0.38,2,0,392.81
18-302-00115,GOALPARA,487,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.29,-0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,14021,30899,229589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879,36,0,0,168091,123.43,33,78,Lakhipur,GOALPARA,15535.59,8.1,0.61,23.21,58539,3948.22,0.0,2,2,-0.09,5,2025-2026,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,215.61
18-304-00129,MORIGAON,184,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.48,-0.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,9317,18209,210923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,22,0,0,74964,82.91,59,83,Mikirbheta,MORIGAON,5683.8,8.9,5.25,11.54,42459,2181.91,0.0,2,2,-0.1,5,2025-2026,4,0.83,0.0,190000.0,0.0,0.0,0.0,0.0,0.38,2,0,200.19
18-303-00266,BARPETA,318,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.23,-0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,9227,17210,268879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,13,0,0,65495,137.86,39,74,Chenga,BARPETA,6462.76,11.1,6.08,16.71,70511,846.08,0.0,2,2,-0.1,5,2025-2026,4,0.83,0.0,66578.5,0.0,0.0,0.0,0.0,0.38,2,0,252.51
18-319-00200,BONGAIGAON,348,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,-0.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,21364,39048,342542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635,35,17507,11,197367,86.45,44,86,Srijangram,BONGAIGAON,17523.56,7.9,2.36,22.31,60021,1931.7,0.0,2,2,-0.1,5,2025-2026,4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,325.11
18-302-00117,GOALPARA,478,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.48,-0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,19037,41036,319735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,36,19406,9,292277,90.63,48,84,Matia,GOALPARA,34621.5,8.3,2.41,13.32,69104,1188.42,0.0,2,2,-0.2,5,2025-2026,4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,300.27
18-306-00140,SONITPUR,668,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.42,-0.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,13349,21283,245588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,34,21822,5,158682,95.82,77,82,Na-Duar,SONITPUR,17921.94,8.7,7.39,12.7,52674,2136.91,0.0,2,2,-0.22,5,2025-2026,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,228.18
18-323-00224,NALBARI,371,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.36,-0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,15158,16351,254443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,28,0,0,95849,107.79,43,76,Barkhetri,NALBARI,21469.83,8.8,7.54,24.51,60681,2143.14,0.0,2,2,-0.05,5,2025-2026,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,236.41
18-307-00142,LAKHIMPUR,407,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02,0.49,-0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,16045,27504,266012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464,25,21655,10,150250,85.03,95,83,Bihpuria,LAKHIMPUR,9048.43,9.4,5.17,11.92,56815,2433.12,0.0,2,2,-0.02,5,2025-2026,4,0.81,0.0,186857.14,0.0,0.0,0.0,0.0,0.38,2,0,252.47
18-321-00213,KAMRUP,177,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,-0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,7950,10782,195183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,10,0,0,68907,123.46,42,77,Goroimari,KAMRUP,10777.7,8.8,4.72,18.32,47884,1492.1,0.0,2,2,0.01,5,2025-2026,4,0.81,0.0,329076.92,0.0,0.0,0.0,0.0,0.38,2,0,181.35
18-325-00239,DARRANG,293,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.38,-0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,11737,21151,151370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,36,0,0,149984,105.19,53,79,Sipajhar,DARRANG,9887.81,8.7,5.95,11.91,27631,785.64,0.0,1,2,-0.08,5,2025-2026,4,0.83,0.0,80000.0,0.0,0.0,0.0,0.0,0.37,2,0,140.64
18-313-00176,GOLAGHAT,319,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.46,-0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,4486,6507,137984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,1,0,0,115091,77.05,102,86,Morangi,GOLAGHAT,41089.64,9.4,3.68,13.31,30932,1895.19,0.0,1,2,-0.23,5,2025-2026,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2,0,129.58
18-320-00206,CHIRANG,229,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.57,-0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,6095,11021,118057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,18,11019,3,184950,77.31,67,85,Sidli (Pt),CHIRANG,5331.33,9.3,2.62,12.65,31877,1084.83,0.0,1,2,-0.01,5,2025-2026,4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2,0,112.05
18-300-00106,KOKRAJHAR,103,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.63,-0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,2843,6914,53442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,5,8748,3,43057,75.7,41,84,Golokganj (Pt),KOKRAJHAR,2400.48,7.3,0.14,35.77,14515,6931.47,0.0,1,2,-0.23,5,2025-2026,4,0.79,0.0,182075.0,0.0,0.0,0.0,0.0,0.37,2,0,49.65
18-308-00153,DHEMAJI,324,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.56,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,5790,10389,107511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,19,15309,6,113932,80.16,100,83,Gogamukh,DHEMAJI,28884.14,8.3,3.79,13.45,37048,3189.55,0.0,1,2,-0.17,5,2025-2026,4,0.81,0.0,192333.33,0.0,0.0,0.0,0.0,0.37,2,0,99.89
18-757-00254,HOJAI,873,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.42,0.47,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,29391,52972,603932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706,52,46710,21,279245,75.94,123,88,Lanka,HOJAI,41189.06,7.9,2.36,29.76,112331,7771.49,0.0,4,1,-0.37,5,2025-2026,5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2,0,567.16
18-312-00170,JORHAT,419,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0.45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,12515,13138,270132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,33,21165,10,185570,77.41,101,86,Titabor,JORHAT,17791.57,8.7,14.39,17.86,41688,17585.35,0.0,2,2,-0.19,5,2025-2026,3,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,0,253.69
18-305-00132,NAGAON,306,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.41,-0.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,18320,32439,303133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,52,14196,5,124451,84.39,65,85,Rupahi,NAGAON,12267.17,7.3,0.89,29.5,91989,5065.66,0.0,3,2,-0.06,5,2025-2026,2,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,0,284.68
18-306-00139,SONITPUR,546,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.16,-0.38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,14031,23222,398939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,30,13301,3,141344,120.06,65,77,Tezpur,SONITPUR,5620.47,12.5,8.77,6.5,77437,886.38,0.0,3,2,-0.0,5,2025-2026,2,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,0,370.67
18-308-00150,DHEMAJI,396,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.57,-0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,7455,13448,147457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583,18,20773,6,115561,78.46,103,85,Dhemaji,DHEMAJI,10916.82,8.1,4.02,17.06,41338,1902.57,0.0,1,2,-0.22,3,2025-2026,4,0.81,56149424.73,192333.33,0.0,0.0,0.0,6504912.0,0.33,2,0,137.01
18-305-00135,NAGAON,341,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0.52,-0.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,7753,14134,195556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,37,31695,11,221224,84.83,71,85,Raha,NAGAON,14864.78,9.1,3.25,35.27,40620,1784.01,0.0,1,2,-0.23,5,2025-2026,3,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,0,183.65
18-756-00250,BISWANATH,427,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02,0.42,-0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,4506,7145,146893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,36,20884,5,155073,92.1,83,82,Helem,BISWANATH,12593.09,8.5,4.29,33.84,30439,3442.08,0.0,1,2,-0.02,5,2025-2026,3,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,0,136.48
18-307-00146,LAKHIMPUR,462,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.52,-0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,6192,10395,121450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682,26,0,0,78320,88.25,92,84,Dhakuakhana (Pt-I),LAKHIMPUR,17938.65,8.4,2.69,26.34,32212,1258.72,0.0,1,2,-0.04,5,2025-2026,3,0.87,0.0,186857.14,0.0,0.0,0.0,0.0,0.33,1,0,114.06
18-300-00104,KOKRAJHAR,990,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.66,-0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,20196,38056,342073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717,32,34409,6,271905,75.62,106,86,Kokrajhar (Pt),KOKRAJHAR,21680.64,9.4,3.41,22.59,69360,1570.42,0.0,2,1,-0.45,5,2025-2026,5,0.79,3970000.0,182075.0,0.0,0.0,0.0,3970000.0,0.33,1,0,321.25
18-320-00207,CHIRANG,934,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.64,-0.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,20100,36411,349578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638,29,10955,4,181182,76.51,104,86,Bijni (Pt),CHIRANG,15461.42,9.1,1.53,18.97,47532,1661.34,0.0,2,1,-0.71,5,2025-2026,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,0,331.78
18-305-00130,NAGAON,580,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.64,-0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,14389,25239,297707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,44,24873,1,261033,85.48,93,85,Kaliabor,NAGAON,16579.1,9.1,4.58,14.22,60118,5515.99,0.0,2,1,-0.57,5,2025-2026,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,0,279.58
18-757-00253,HOJAI,318,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.11,0.49,-0.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,13180,23648,217465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,20,6555,3,120091,76.44,182,88,Doboka,HOJAI,20867.23,6.7,4.6,32.31,48139,3578.41,0.0,2,1,-0.29,5,2025-2026,5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,0,204.23
18-300-00101,KOKRAJHAR,1069,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.54,-0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,19980,34445,325547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,49,25232,9,197887,76.37,79,84,Gossaigaon (Pt),KOKRAJHAR,32583.05,6.1,0.95,20.16,62460,1718.77,0.0,2,1,-0.35,5,2025-2026,5,0.73,0.0,182075.0,0.0,0.0,0.0,0.0,0.33,1,0,305.73
18-304-00271,MORIGAON,486,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.38,-0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,16456,31735,294535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477,26,13608,5,173615,96.3,72,84,Mayong,MORIGAON,29017.06,8.6,4.15,11.1,71530,2819.71,0.0,2,1,-0.28,5,2025-2026,5,0.75,0.0,190000.0,0.0,0.0,0.0,0.0,0.33,1,0,279.54
18-758-00257,SOUTH SALMARA MANCACHAR,249,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,-0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,24971,55963,374086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568,34,0,0,45164,99.25,26,80,Mankachar,SOUTH SALMARA MANCACHAR,8639.65,10.4,6.53,24.68,152459,1193.34,0.0,4,1,-0.35,5,2025-2026,4,0.83,0.0,201844.71,0.0,0.0,0.0,0.0,0.33,1,0,355.04
18-301-00113,DHUBRI,295,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.52,-0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,8485,20490,350496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,39,14789,92,148261,81.89,35,84,Bilasipara (Pt),DHUBRI,18953.92,8.9,2.11,25.76,59169,1274.97,0.0,2,2,-0.02,4,2025-2026,3,0.9,0.0,1028571.43,0.0,0.0,0.0,0.0,0.32,1,0,325.66
